"business_id";"location_id";"type_1";"type_2";"type_3";"income";"run";"dfoundation";"dclosing";"nr_of_jobs"
21354;320303;7;2;;;0;"";"";9
21355;320303;7;1;;;0;"";"";9
21356;320303;7;3;;;0;"";"";9
21357;320303;7;3;;;0;"";"";9
21358;320303;7;2;;;0;"";"";9
21359;320303;7;2;;;0;"";"";9
21360;320303;7;3;;;0;"";"";9
21361;320303;7;1;;;0;"";"";9
21362;320303;7;1;;;0;"";"";9
21363;320303;7;1;;;0;"";"";9
21364;320303;7;3;;;0;"";"";9
21365;320303;7;2;;;0;"";"";9
21366;320303;7;3;;;0;"";"";9
21367;320303;7;1;;;0;"";"";9
21368;320303;7;1;;;0;"";"";9
21369;320303;7;3;;;0;"";"";9
21370;320303;7;2;;;0;"";"";9
21371;320303;7;1;;;0;"";"";9
21372;320303;7;3;;;0;"";"";9
21373;320303;7;1;;;0;"";"";9
21374;320303;7;1;;;0;"";"";9
21375;320303;7;2;;;0;"";"";9
21376;320303;7;1;;;0;"";"";9
21377;320303;7;3;;;0;"";"";9
21378;320303;7;3;;;0;"";"";9
21379;320303;7;2;;;0;"";"";9
21380;320303;7;2;;;0;"";"";9
21381;320303;7;1;;;0;"";"";9
21382;320303;7;2;;;0;"";"";9
21383;320303;7;3;;;0;"";"";9
21384;320303;7;3;;;0;"";"";9
21385;320303;7;1;;;0;"";"";9
21386;320303;7;1;;;0;"";"";9
21387;320303;7;2;;;0;"";"";9
21388;320303;7;3;;;0;"";"";9
21389;320303;7;3;;;0;"";"";9
21390;320303;7;3;;;0;"";"";9
21391;320303;7;1;;;0;"";"";9
21392;320303;7;3;;;0;"";"";9
21393;320303;7;2;;;0;"";"";9
21394;320303;7;1;;;0;"";"";9
21395;320303;7;3;;;0;"";"";9
21396;320303;7;1;;;0;"";"";9
21397;320303;7;2;;;0;"";"";9
21398;320303;7;2;;;0;"";"";9
21399;320303;7;2;;;0;"";"";9
21400;320303;7;1;;;0;"";"";9
21401;320303;7;2;;;0;"";"";9
21402;320303;7;3;;;0;"";"";9
21403;320303;7;3;;;0;"";"";9
21404;320303;7;2;;;0;"";"";9
21405;320303;7;1;;;0;"";"";9
21406;320303;7;3;;;0;"";"";9
21407;320303;7;3;;;0;"";"";9
21408;320303;7;1;;;0;"";"";9
21409;320303;7;3;;;0;"";"";9
21410;320303;7;3;;;0;"";"";9
21411;320303;7;2;;;0;"";"";9
21412;320303;7;2;;;0;"";"";9
21413;320303;7;3;;;0;"";"";9
21414;320303;7;1;;;0;"";"";9
21415;320303;7;1;;;0;"";"";9
21416;320303;7;2;;;0;"";"";9
21417;320303;7;2;;;0;"";"";9
21418;320303;7;1;;;0;"";"";9
21419;320303;7;3;;;0;"";"";9
21420;320303;7;1;;;0;"";"";9
21421;320303;7;3;;;0;"";"";9
21422;320303;7;1;;;0;"";"";9
21423;320303;7;1;;;0;"";"";9
21424;320303;7;3;;;0;"";"";9
21425;320303;7;3;;;0;"";"";9
21426;320303;7;3;;;0;"";"";9
21427;320303;7;2;;;0;"";"";9
21428;320303;7;3;;;0;"";"";9
21429;320303;7;2;;;0;"";"";9
21430;320303;7;3;;;0;"";"";9
21431;320303;7;2;;;0;"";"";9
21432;320303;7;1;;;0;"";"";9
21433;320303;7;3;;;0;"";"";9
21434;320303;7;1;;;0;"";"";9
21435;320303;7;2;;;0;"";"";9
21436;320303;7;3;;;0;"";"";9
21437;320303;7;1;;;0;"";"";9
21438;320303;7;3;;;0;"";"";9
21439;320303;7;3;;;0;"";"";9
21440;320303;7;2;;;0;"";"";9
21441;320303;7;3;;;0;"";"";9
21442;320303;7;3;;;0;"";"";9
21443;320303;7;1;;;0;"";"";9
21444;320303;7;2;;;0;"";"";9
21445;320303;7;2;;;0;"";"";9
21446;320303;7;3;;;0;"";"";9
21447;320303;7;3;;;0;"";"";9
21448;320303;7;3;;;0;"";"";9
21449;320303;7;2;;;0;"";"";9
21450;320303;7;2;;;0;"";"";9
21451;320303;7;1;;;0;"";"";9
21452;320303;7;1;;;0;"";"";9
21453;320303;7;1;;;0;"";"";9
21454;320303;7;1;;;0;"";"";9
21455;320303;7;1;;;0;"";"";9
21456;320303;7;3;;;0;"";"";9
21457;320303;7;3;;;0;"";"";9
21458;320303;7;2;;;0;"";"";9
21459;320303;7;3;;;0;"";"";9
21460;320303;7;1;;;0;"";"";9
21461;320303;7;1;;;0;"";"";9
21462;320303;7;2;;;0;"";"";9
21463;320303;7;1;;;0;"";"";9
21464;320303;7;3;;;0;"";"";9
21465;320303;7;3;;;0;"";"";9
21466;320303;7;3;;;0;"";"";9
21467;320303;7;1;;;0;"";"";9
21468;320303;7;1;;;0;"";"";9
21469;320303;7;2;;;0;"";"";9
21470;320303;7;2;;;0;"";"";9
21471;320303;7;2;;;0;"";"";9
21472;320303;7;2;;;0;"";"";9
21473;320303;7;1;;;0;"";"";9
21474;320303;7;2;;;0;"";"";9
21475;320303;7;1;;;0;"";"";9
21476;320303;7;3;;;0;"";"";9
21477;320303;7;2;;;0;"";"";9
21478;320303;7;1;;;0;"";"";9
21479;320303;7;3;;;0;"";"";9
21480;320303;7;1;;;0;"";"";9
21481;320303;7;2;;;0;"";"";9
21482;320303;7;3;;;0;"";"";9
21483;320303;7;1;;;0;"";"";9
21484;320303;7;3;;;0;"";"";9
21485;320303;7;1;;;0;"";"";9
21486;320303;7;1;;;0;"";"";9
21487;320303;7;1;;;0;"";"";9
21488;320303;7;1;;;0;"";"";9
21489;320303;7;2;;;0;"";"";9
21490;320303;7;2;;;0;"";"";9
21491;320303;7;3;;;0;"";"";9
21492;320303;7;2;;;0;"";"";9
21493;320303;7;1;;;0;"";"";9
21494;320303;7;1;;;0;"";"";9
21495;320303;7;3;;;0;"";"";9
21496;320303;7;1;;;0;"";"";9
21497;320303;7;3;;;0;"";"";9
21498;320303;7;2;;;0;"";"";9
21499;320303;7;1;;;0;"";"";9
21500;320303;7;2;;;0;"";"";9
21501;320303;7;2;;;0;"";"";9
21502;320303;7;2;;;0;"";"";9
21503;320303;7;1;;;0;"";"";9
21504;320303;7;3;;;0;"";"";9
21505;320303;7;2;;;0;"";"";9
21506;320303;7;1;;;0;"";"";9
21507;320303;7;2;;;0;"";"";9
21508;320303;7;2;;;0;"";"";9
21509;320303;7;1;;;0;"";"";9
21510;320303;7;3;;;0;"";"";9
21511;320303;7;3;;;0;"";"";9
21512;320303;7;3;;;0;"";"";9
21513;320303;7;2;;;0;"";"";9
21514;320303;7;1;;;0;"";"";9
21515;320303;7;1;;;0;"";"";9
21516;320303;7;2;;;0;"";"";9
21517;320303;7;1;;;0;"";"";9
21518;320303;7;1;;;0;"";"";9
21519;320303;7;3;;;0;"";"";9
21520;320303;7;2;;;0;"";"";9
21521;320303;7;1;;;0;"";"";9
21522;320303;7;1;;;0;"";"";9
21523;320303;7;2;;;0;"";"";9
21524;320303;7;2;;;0;"";"";9
21525;320303;7;2;;;0;"";"";9
21526;320303;7;2;;;0;"";"";9
21527;320303;7;1;;;0;"";"";9
21528;320303;7;1;;;0;"";"";9
21529;320303;7;1;;;0;"";"";9
21530;320303;7;1;;;0;"";"";9
21531;320303;7;2;;;0;"";"";9
21532;320303;7;3;;;0;"";"";9
21533;320303;7;2;;;0;"";"";9
21534;320303;7;2;;;0;"";"";9
21535;320303;7;1;;;0;"";"";9
21536;320303;7;1;;;0;"";"";9
21537;320303;7;1;;;0;"";"";9
21538;320303;7;2;;;0;"";"";9
21539;320303;7;2;;;0;"";"";9
21540;320303;7;3;;;0;"";"";9
21541;320303;7;1;;;0;"";"";9
21542;320303;7;1;;;0;"";"";9
21543;320303;7;1;;;0;"";"";9
21544;320303;7;2;;;0;"";"";9
21545;320303;7;1;;;0;"";"";9
21546;320303;7;1;;;0;"";"";9
21547;320303;7;3;;;0;"";"";9
21548;320303;7;2;;;0;"";"";9
21549;320303;7;2;;;0;"";"";9
21550;320303;7;1;;;0;"";"";9
21551;320303;7;2;;;0;"";"";9
21552;320303;7;2;;;0;"";"";9
21553;320303;7;3;;;0;"";"";9
21554;320303;7;2;;;0;"";"";9
21555;320303;7;2;;;0;"";"";9
21556;320303;7;3;;;0;"";"";9
21557;320303;7;3;;;0;"";"";9
21558;320303;7;3;;;0;"";"";9
21559;320303;7;1;;;0;"";"";9
21560;320303;7;3;;;0;"";"";9
21561;320303;7;3;;;0;"";"";9
21562;320303;7;2;;;0;"";"";9
21563;320303;7;2;;;0;"";"";9
21564;320303;7;1;;;0;"";"";9
21565;320303;7;3;;;0;"";"";9
21566;320303;7;1;;;0;"";"";9
21567;320303;7;3;;;0;"";"";9
21568;320303;7;2;;;0;"";"";9
21569;320303;7;2;;;0;"";"";9
21570;320303;7;2;;;0;"";"";9
21571;320303;7;3;;;0;"";"";9
21572;320303;7;3;;;0;"";"";9
21573;320303;7;2;;;0;"";"";9
21574;320303;7;3;;;0;"";"";9
21575;320303;7;3;;;0;"";"";9
21576;320303;7;1;;;0;"";"";9
21577;320303;7;3;;;0;"";"";9
21578;320303;7;1;;;0;"";"";9
21579;320303;7;1;;;0;"";"";9
21580;320303;7;1;;;0;"";"";9
21581;320303;7;2;;;0;"";"";9
21582;320303;7;1;;;0;"";"";9
21583;320303;7;2;;;0;"";"";9
21584;320303;7;1;;;0;"";"";9
21585;320303;7;3;;;0;"";"";9
21586;320303;7;3;;;0;"";"";9
21587;320303;7;1;;;0;"";"";9
21588;320303;7;3;;;0;"";"";9
21589;320303;7;1;;;0;"";"";9
21590;320303;7;1;;;0;"";"";9
21591;320303;7;1;;;0;"";"";9
21592;320303;7;1;;;0;"";"";9
21593;320303;7;2;;;0;"";"";9
21594;320303;7;2;;;0;"";"";9
21595;320303;7;3;;;0;"";"";9
21596;320303;7;2;;;0;"";"";9
21597;320303;7;2;;;0;"";"";9
21598;320303;7;2;;;0;"";"";9
21599;320303;7;3;;;0;"";"";9
21600;320303;7;3;;;0;"";"";9
21601;320303;7;1;;;0;"";"";9
21602;320303;7;1;;;0;"";"";9
21603;320303;7;3;;;0;"";"";9
21604;320303;7;1;;;0;"";"";9
21605;320303;7;1;;;0;"";"";9
21606;320303;7;2;;;0;"";"";9
21607;320303;7;1;;;0;"";"";9
21608;320303;7;1;;;0;"";"";9
21609;320303;7;3;;;0;"";"";9
21610;320303;7;2;;;0;"";"";54
21611;320303;8;3;;;0;"";"";12
21612;320303;8;3;;;0;"";"";12
21613;320303;8;3;;;0;"";"";12
21614;320303;8;3;;;0;"";"";12
21615;320303;8;2;;;0;"";"";12
21616;320303;8;3;;;0;"";"";12
21617;320303;8;1;;;0;"";"";12
21618;320303;8;1;;;0;"";"";12
21619;320303;8;1;;;0;"";"";12
21620;320303;8;1;;;0;"";"";12
21621;320303;8;2;;;0;"";"";12
21622;320303;8;2;;;0;"";"";12
21623;320303;8;3;;;0;"";"";12
21624;320303;8;2;;;0;"";"";12
21625;320303;8;2;;;0;"";"";12
21626;320303;8;1;;;0;"";"";12
21627;320303;8;3;;;0;"";"";12
21628;320303;8;1;;;0;"";"";12
21629;320303;8;1;;;0;"";"";12
21630;320303;8;1;;;0;"";"";12
21631;320303;8;1;;;0;"";"";12
21632;320303;8;3;;;0;"";"";12
21633;320303;8;3;;;0;"";"";12
21634;320303;8;3;;;0;"";"";12
21635;320303;8;3;;;0;"";"";12
21636;320303;8;1;;;0;"";"";12
21637;320303;8;1;;;0;"";"";12
21638;320303;8;3;;;0;"";"";12
21639;320303;8;2;;;0;"";"";12
21640;320303;8;3;;;0;"";"";12
21641;320303;8;2;;;0;"";"";12
21642;320303;8;2;;;0;"";"";12
21643;320303;8;2;;;0;"";"";12
21644;320303;8;2;;;0;"";"";12
21645;320303;8;3;;;0;"";"";12
21646;320303;8;3;;;0;"";"";12
21647;320303;8;3;;;0;"";"";12
21648;320303;8;2;;;0;"";"";12
21649;320303;8;3;;;0;"";"";12
21650;320303;8;1;;;0;"";"";12
21651;320303;8;1;;;0;"";"";12
21652;320303;8;1;;;0;"";"";12
21653;320303;8;2;;;0;"";"";12
21654;320303;8;3;;;0;"";"";12
21655;320303;8;2;;;0;"";"";12
21656;320303;8;3;;;0;"";"";12
21657;320303;8;2;;;0;"";"";12
21658;320303;8;2;;;0;"";"";12
21659;320303;8;2;;;0;"";"";12
21660;320303;8;1;;;0;"";"";12
21661;320303;8;3;;;0;"";"";12
21662;320303;8;1;;;0;"";"";12
21663;320303;8;1;;;0;"";"";12
21664;320303;8;1;;;0;"";"";12
21665;320303;8;2;;;0;"";"";12
21666;320303;8;3;;;0;"";"";12
21667;320303;8;2;;;0;"";"";12
21668;320303;8;3;;;0;"";"";12
21669;320303;8;2;;;0;"";"";12
21670;320303;8;1;;;0;"";"";12
21671;320303;8;2;;;0;"";"";12
21672;320303;8;2;;;0;"";"";12
21673;320303;8;2;;;0;"";"";12
21674;320303;8;1;;;0;"";"";12
21675;320303;8;2;;;0;"";"";12
21676;320303;8;2;;;0;"";"";12
21677;320303;8;1;;;0;"";"";12
21678;320303;8;2;;;0;"";"";12
21679;320303;8;2;;;0;"";"";12
21680;320303;8;1;;;0;"";"";12
21681;320303;8;2;;;0;"";"";12
21682;320303;8;3;;;0;"";"";12
21683;320303;8;3;;;0;"";"";12
21684;320303;8;3;;;0;"";"";12
21685;320303;8;1;;;0;"";"";12
21686;320303;8;3;;;0;"";"";12
21687;320303;8;1;;;0;"";"";12
21688;320303;8;3;;;0;"";"";12
21689;320303;8;1;;;0;"";"";12
21690;320303;8;3;;;0;"";"";12
21691;320303;8;3;;;0;"";"";12
21692;320303;8;3;;;0;"";"";12
21693;320303;8;2;;;0;"";"";12
21694;320303;8;2;;;0;"";"";12
21695;320303;8;3;;;0;"";"";12
21696;320303;8;3;;;0;"";"";12
21697;320303;8;1;;;0;"";"";12
21698;320303;8;2;;;0;"";"";12
21699;320303;8;2;;;0;"";"";12
21700;320303;8;1;;;0;"";"";12
21701;320303;8;3;;;0;"";"";12
21702;320303;8;3;;;0;"";"";12
21703;320303;8;2;;;0;"";"";12
21704;320303;8;1;;;0;"";"";12
21705;320303;8;1;;;0;"";"";12
21706;320303;8;1;;;0;"";"";12
21707;320303;8;3;;;0;"";"";12
21708;320303;8;2;;;0;"";"";12
21709;320303;8;2;;;0;"";"";12
21710;320303;8;1;;;0;"";"";12
21711;320303;8;1;;;0;"";"";12
21712;320303;8;2;;;0;"";"";12
21713;320303;8;1;;;0;"";"";12
21714;320303;8;2;;;0;"";"";12
21715;320303;8;2;;;0;"";"";12
21716;320303;8;3;;;0;"";"";12
21717;320303;8;2;;;0;"";"";12
21718;320303;8;1;;;0;"";"";12
21719;320303;8;3;;;0;"";"";12
21720;320303;8;1;;;0;"";"";12
21721;320303;8;2;;;0;"";"";12
21722;320303;8;2;;;0;"";"";12
21723;320303;8;3;;;0;"";"";12
21724;320303;8;2;;;0;"";"";12
21725;320303;8;3;;;0;"";"";12
21726;320303;8;3;;;0;"";"";12
21727;320303;8;3;;;0;"";"";12
21728;320303;8;2;;;0;"";"";12
21729;320303;8;3;;;0;"";"";12
21730;320303;8;2;;;0;"";"";12
21731;320303;8;2;;;0;"";"";12
21732;320303;8;1;;;0;"";"";12
21733;320303;8;2;;;0;"";"";12
21734;320303;8;2;;;0;"";"";12
21735;320303;8;1;;;0;"";"";12
21736;320303;8;2;;;0;"";"";12
21737;320303;8;3;;;0;"";"";12
21738;320303;8;2;;;0;"";"";12
21739;320303;8;1;;;0;"";"";12
21740;320303;8;3;;;0;"";"";12
21741;320303;8;3;;;0;"";"";12
21742;320303;8;3;;;0;"";"";12
21743;320303;8;2;;;0;"";"";12
21744;320303;8;1;;;0;"";"";12
21745;320303;8;1;;;0;"";"";12
21746;320303;8;1;;;0;"";"";12
21747;320303;8;1;;;0;"";"";12
21748;320303;8;3;;;0;"";"";12
21749;320303;8;1;;;0;"";"";12
21750;320303;8;3;;;0;"";"";12
21751;320303;8;3;;;0;"";"";12
21752;320303;8;3;;;0;"";"";12
21753;320303;8;3;;;0;"";"";12
21754;320303;8;1;;;0;"";"";12
21755;320303;8;1;;;0;"";"";12
21756;320303;8;2;;;0;"";"";12
21757;320303;8;2;;;0;"";"";12
21758;320303;8;2;;;0;"";"";12
21759;320303;8;2;;;0;"";"";12
21760;320303;8;2;;;0;"";"";12
21761;320303;8;2;;;0;"";"";12
21762;320303;8;2;;;0;"";"";12
21763;320303;8;1;;;0;"";"";12
21764;320303;8;3;;;0;"";"";12
21765;320303;8;2;;;0;"";"";12
21766;320303;8;2;;;0;"";"";12
21767;320303;8;1;;;0;"";"";12
21768;320303;8;3;;;0;"";"";12
21769;320303;8;1;;;0;"";"";12
21770;320303;8;2;;;0;"";"";12
21771;320303;8;2;;;0;"";"";12
21772;320303;8;1;;;0;"";"";12
21773;320303;8;2;;;0;"";"";12
21774;320303;8;1;;;0;"";"";12
21775;320303;8;2;;;0;"";"";12
21776;320303;8;2;;;0;"";"";12
21777;320303;8;1;;;0;"";"";12
21778;320303;8;2;;;0;"";"";12
21779;320303;8;1;;;0;"";"";12
21780;320303;8;3;;;0;"";"";12
21781;320303;8;1;;;0;"";"";12
21782;320303;8;2;;;0;"";"";12
21783;320303;8;1;;;0;"";"";12
21784;320303;8;3;;;0;"";"";12
21785;320303;8;2;;;0;"";"";12
21786;320303;8;3;;;0;"";"";12
21787;320303;8;2;;;0;"";"";12
21788;320303;8;3;;;0;"";"";12
21789;320303;8;2;;;0;"";"";12
21790;320303;8;2;;;0;"";"";12
21791;320303;8;2;;;0;"";"";12
21792;320303;8;2;;;0;"";"";12
21793;320303;8;2;;;0;"";"";12
21794;320303;8;3;;;0;"";"";12
21795;320303;8;2;;;0;"";"";12
21796;320303;8;3;;;0;"";"";12
21797;320303;8;2;;;0;"";"";12
21798;320303;8;1;;;0;"";"";12
21799;320303;8;3;;;0;"";"";12
21800;320303;8;3;;;0;"";"";12
21801;320303;8;1;;;0;"";"";12
21802;320303;8;1;;;0;"";"";12
21803;320303;8;2;;;0;"";"";12
21804;320303;8;3;;;0;"";"";12
21805;320303;8;1;;;0;"";"";12
21806;320303;8;1;;;0;"";"";12
21807;320303;8;2;;;0;"";"";12
21808;320303;8;1;;;0;"";"";12
21809;320303;8;3;;;0;"";"";12
21810;320303;8;2;;;0;"";"";12
21811;320303;8;3;;;0;"";"";12
21812;320303;8;2;;;0;"";"";12
21813;320303;8;1;;;0;"";"";12
21814;320303;8;3;;;0;"";"";12
21815;320303;8;1;;;0;"";"";12
21816;320303;8;1;;;0;"";"";12
21817;320303;8;3;;;0;"";"";12
21818;320303;8;1;;;0;"";"";12
21819;320303;8;3;;;0;"";"";12
21820;320303;8;1;;;0;"";"";12
21821;320303;8;3;;;0;"";"";12
21822;320303;8;3;;;0;"";"";12
21823;320303;8;3;;;0;"";"";12
21824;320303;8;1;;;0;"";"";12
21825;320303;8;2;;;0;"";"";12
21826;320303;8;1;;;0;"";"";12
21827;320303;8;1;;;0;"";"";12
21828;320303;8;2;;;0;"";"";12
21829;320303;8;3;;;0;"";"";12
21830;320303;8;3;;;0;"";"";12
21831;320303;8;1;;;0;"";"";12
21832;320303;8;2;;;0;"";"";12
21833;320303;8;3;;;0;"";"";12
21834;320303;8;2;;;0;"";"";12
21835;320303;8;1;;;0;"";"";12
21836;320303;8;3;;;0;"";"";12
21837;320303;8;2;;;0;"";"";12
21838;320303;8;2;;;0;"";"";12
21839;320303;8;1;;;0;"";"";12
21840;320303;8;1;;;0;"";"";12
21841;320303;8;3;;;0;"";"";12
21842;320303;8;1;;;0;"";"";12
21843;320303;8;2;;;0;"";"";12
21844;320303;8;2;;;0;"";"";12
21845;320303;8;2;;;0;"";"";12
21846;320303;8;1;;;0;"";"";12
21847;320303;8;1;;;0;"";"";12
21848;320303;8;1;;;0;"";"";12
21849;320303;8;1;;;0;"";"";12
21850;320303;8;3;;;0;"";"";12
21851;320303;8;3;;;0;"";"";12
21852;320303;8;3;;;0;"";"";12
21853;320303;8;1;;;0;"";"";12
21854;320303;8;1;;;0;"";"";12
21855;320303;8;1;;;0;"";"";12
21856;320303;8;2;;;0;"";"";12
21857;320303;8;1;;;0;"";"";12
21858;320303;8;1;;;0;"";"";12
21859;320303;8;3;;;0;"";"";12
21860;320303;8;3;;;0;"";"";12
21861;320303;8;2;;;0;"";"";12
21862;320303;8;2;;;0;"";"";12
21863;320303;8;2;;;0;"";"";12
21864;320303;8;3;;;0;"";"";12
21865;320303;8;2;;;0;"";"";12
21866;320303;8;2;;;0;"";"";12
21867;320303;8;1;;;0;"";"";12
21868;320303;8;2;;;0;"";"";12
21869;320303;8;3;;;0;"";"";12
21870;320303;8;2;;;0;"";"";12
21871;320303;8;2;;;0;"";"";12
21872;320303;8;3;;;0;"";"";12
21873;320303;8;1;;;0;"";"";12
21874;320303;8;3;;;0;"";"";12
21875;320303;8;2;;;0;"";"";12
21876;320303;8;1;;;0;"";"";12
21877;320303;8;1;;;0;"";"";12
21878;320303;8;3;;;0;"";"";12
21879;320303;8;2;;;0;"";"";12
21880;320303;8;1;;;0;"";"";12
21881;320303;8;2;;;0;"";"";12
21882;320303;8;1;;;0;"";"";12
21883;320303;8;1;;;0;"";"";12
21884;320303;8;1;;;0;"";"";12
21885;320303;8;3;;;0;"";"";12
21886;320303;8;2;;;0;"";"";12
21887;320303;8;2;;;0;"";"";12
21888;320303;8;1;;;0;"";"";12
21889;320303;8;1;;;0;"";"";12
21890;320303;8;1;;;0;"";"";12
21891;320303;8;1;;;0;"";"";12
21892;320303;8;1;;;0;"";"";12
21893;320303;8;1;;;0;"";"";12
21894;320303;8;1;;;0;"";"";12
21895;320303;8;2;;;0;"";"";12
21896;320303;8;3;;;0;"";"";12
21897;320303;8;2;;;0;"";"";12
21898;320303;8;2;;;0;"";"";12
21899;320303;8;3;;;0;"";"";12
21900;320303;8;2;;;0;"";"";12
21901;320303;8;1;;;0;"";"";12
21902;320303;8;2;;;0;"";"";12
21903;320303;8;1;;;0;"";"";12
21904;320303;8;1;;;0;"";"";12
21905;320303;8;3;;;0;"";"";12
21906;320303;8;2;;;0;"";"";12
21907;320303;8;3;;;0;"";"";12
21908;320303;8;2;;;0;"";"";12
21909;320303;8;3;;;0;"";"";12
21910;320303;8;3;;;0;"";"";12
21911;320303;8;1;;;0;"";"";12
21912;320303;8;1;;;0;"";"";12
21913;320303;8;1;;;0;"";"";12
21914;320303;8;2;;;0;"";"";12
21915;320303;8;2;;;0;"";"";12
21916;320303;8;2;;;0;"";"";12
21917;320303;8;2;;;0;"";"";12
21918;320303;8;2;;;0;"";"";12
21919;320303;8;3;;;0;"";"";12
21920;320303;8;1;;;0;"";"";66
21921;320303;10;2;;;0;"";"";17
21922;320303;10;3;;;0;"";"";17
21923;320303;10;1;;;0;"";"";17
21924;320303;10;1;;;0;"";"";17
21925;320303;10;2;;;0;"";"";17
21926;320303;10;1;;;0;"";"";17
21927;320303;10;1;;;0;"";"";17
21928;320303;10;1;;;0;"";"";17
21929;320303;10;2;;;0;"";"";17
21930;320303;10;2;;;0;"";"";17
21931;320303;10;3;;;0;"";"";17
21932;320303;10;1;;;0;"";"";17
21933;320303;10;2;;;0;"";"";17
21934;320303;10;2;;;0;"";"";17
21935;320303;10;2;;;0;"";"";17
21936;320303;10;2;;;0;"";"";17
21937;320303;10;2;;;0;"";"";17
21938;320303;10;3;;;0;"";"";17
21939;320303;10;3;;;0;"";"";17
21940;320303;10;3;;;0;"";"";17
21941;320303;10;2;;;0;"";"";17
21942;320303;10;2;;;0;"";"";17
21943;320303;10;2;;;0;"";"";17
21944;320303;10;1;;;0;"";"";17
21945;320303;10;1;;;0;"";"";17
21946;320303;10;2;;;0;"";"";17
21947;320303;10;1;;;0;"";"";17
21948;320303;10;3;;;0;"";"";17
21949;320303;10;1;;;0;"";"";17
21950;320303;10;3;;;0;"";"";17
21951;320303;10;3;;;0;"";"";17
21952;320303;10;2;;;0;"";"";17
21953;320303;10;2;;;0;"";"";17
21954;320303;10;1;;;0;"";"";17
21955;320303;10;3;;;0;"";"";17
21956;320303;10;1;;;0;"";"";17
21957;320303;10;1;;;0;"";"";17
21958;320303;10;1;;;0;"";"";17
21959;320303;10;1;;;0;"";"";17
21960;320303;10;2;;;0;"";"";17
21961;320303;10;3;;;0;"";"";17
21962;320303;10;2;;;0;"";"";17
21963;320303;10;1;;;0;"";"";17
21964;320303;10;1;;;0;"";"";17
21965;320303;10;3;;;0;"";"";17
21966;320303;10;1;;;0;"";"";17
21967;320303;10;2;;;0;"";"";17
21968;320303;10;1;;;0;"";"";17
21969;320303;10;2;;;0;"";"";17
21970;320303;10;2;;;0;"";"";17
21971;320303;10;3;;;0;"";"";17
21972;320303;10;2;;;0;"";"";17
21973;320303;10;3;;;0;"";"";17
21974;320303;10;2;;;0;"";"";17
21975;320303;10;3;;;0;"";"";17
21976;320303;10;3;;;0;"";"";17
21977;320303;10;1;;;0;"";"";17
21978;320303;10;3;;;0;"";"";17
21979;320303;10;2;;;0;"";"";17
21980;320303;10;1;;;0;"";"";17
21981;320303;10;1;;;0;"";"";17
21982;320303;10;2;;;0;"";"";17
21983;320303;10;2;;;0;"";"";17
21984;320303;10;3;;;0;"";"";17
21985;320303;10;1;;;0;"";"";17
21986;320303;10;1;;;0;"";"";17
21987;320303;10;3;;;0;"";"";17
21988;320303;10;3;;;0;"";"";17
21989;320303;10;2;;;0;"";"";17
21990;320303;10;1;;;0;"";"";17
21991;320303;10;1;;;0;"";"";17
21992;320303;10;3;;;0;"";"";17
21993;320303;10;1;;;0;"";"";17
21994;320303;10;1;;;0;"";"";17
21995;320303;10;1;;;0;"";"";17
21996;320303;10;3;;;0;"";"";17
21997;320303;10;2;;;0;"";"";17
21998;320303;10;1;;;0;"";"";17
21999;320303;10;3;;;0;"";"";17
22000;320303;10;1;;;0;"";"";17
22001;320303;10;2;;;0;"";"";17
22002;320303;10;2;;;0;"";"";17
22003;320303;10;1;;;0;"";"";17
22004;320303;10;1;;;0;"";"";17
22005;320303;10;2;;;0;"";"";17
22006;320303;10;1;;;0;"";"";17
22007;320303;10;1;;;0;"";"";17
22008;320303;10;3;;;0;"";"";17
22009;320303;10;3;;;0;"";"";17
22010;320303;10;2;;;0;"";"";17
22011;320303;10;3;;;0;"";"";17
22012;320303;10;3;;;0;"";"";17
22013;320303;10;3;;;0;"";"";17
22014;320303;10;2;;;0;"";"";17
22015;320303;10;2;;;0;"";"";17
22016;320303;10;2;;;0;"";"";17
22017;320303;10;2;;;0;"";"";17
22018;320303;10;3;;;0;"";"";17
22019;320303;10;2;;;0;"";"";17
22020;320303;10;1;;;0;"";"";17
22021;320303;10;2;;;0;"";"";17
22022;320303;10;1;;;0;"";"";17
22023;320303;10;3;;;0;"";"";17
22024;320303;10;3;;;0;"";"";17
22025;320303;10;2;;;0;"";"";17
22026;320303;10;2;;;0;"";"";17
22027;320303;10;2;;;0;"";"";17
22028;320303;10;3;;;0;"";"";17
22029;320303;10;2;;;0;"";"";17
22030;320303;10;3;;;0;"";"";17
22031;320303;10;3;;;0;"";"";17
22032;320303;10;3;;;0;"";"";17
22033;320303;10;3;;;0;"";"";17
22034;320303;10;1;;;0;"";"";17
22035;320303;10;2;;;0;"";"";17
22036;320303;10;1;;;0;"";"";17
22037;320303;10;2;;;0;"";"";17
22038;320303;10;2;;;0;"";"";17
22039;320303;10;1;;;0;"";"";17
22040;320303;10;2;;;0;"";"";17
22041;320303;10;3;;;0;"";"";17
22042;320303;10;1;;;0;"";"";17
22043;320303;10;1;;;0;"";"";17
22044;320303;10;3;;;0;"";"";17
22045;320303;10;1;;;0;"";"";17
22046;320303;10;1;;;0;"";"";17
22047;320303;10;1;;;0;"";"";17
22048;320303;10;1;;;0;"";"";17
22049;320303;10;3;;;0;"";"";17
22050;320303;10;1;;;0;"";"";17
